organism_key	taxon_version_key	kingdom	phylum_division	class	order	family	genus	taxon_name	taxon_authority	taxon_rank	synonyms	non_native_flag	terrestrial_freshwater_flag	freshwater	marine_flag	freshbase	ukceh_freshwater_list	pantheon_sqs	pantheon_conservation_status	pantheon_current_conservation_status	pantheon_designation_summary	pantheon_larval_feeding_guild	pantheon_adult_feeding_guild	pantheon_broad_biotope	pantheon_habitat	pantheon_resources	pantheon_specific_assemblage_type	pantheon_habitat_score	pantheon_associations	jncc_a: bern convention	jncc_c: birds directive	jncc_c1: convention on migratory species	jncc_c2: ospar	jncc_d: habitats directive	jncc_e: ec cites	jncc_f: global red list status	jncc_fa: red listing based on pre 1994 iucn guidelines	jncc_fb: red listing based on 1994 iucn guidelines	jncc_fc: red listing based on 2001 iucn guidelines	jncc_fd: red data categories  - birds (not based on iucn criteria)	jncc_fe: red data categories - spiders (not based on iucn criteria)	jncc_ga: rare and scarce species	jncc_gb: rare and scarce species (not based on iucn criteria)	jncc_ha: biodiversity action plan uk list of priority species	jncc_hb: biodiversity lists - england	jncc_hc: biodiversity lists - scotland	jncc_hd: biodiversity lists - wales	jncc_he: biodiversity lists - northern ireland	jncc_i: wildlife and countryside act 1981	jncc_j: the wildlife (northern ireland) order 1985	jncc_k: the conservation of habitats and species regulations 2010	jncc_l: the conservation (nature habitats, etc_) regulations (ni) 199	jncc_m: protection of badgers act	number_records	gb_records	bags_grade	species_status	bin_uris	otu_ids	other_names
NBNORG0000064731	NHMSYS0021058185	Chromista		Bacillariophyceae	Coscinodiscales	Hemidiscaceae	Actinocyclus	Actinocyclus normanii	(Gregory) Hustedt, 1957	Species	Actinocyclus normanii f. subsalsa;Actinocyclus normanii subsalsus				Y																																							0	0	F	BLACK			
NBNORG0000125478	NHMSYS0021058181	Chromista		Bacillariophyceae	Coscinodiscales	Hemidiscaceae	Actinocyclus	Actinocyclus octonarius	Ehrenberg, 1837	Species	Actinocyclus octonarius var. crassus;Actinocyclus octonarius var. octonarius;Actinocyclus octonarius var. ralfsii;Actinocyclus octonarius var. sparsus;Actinocyclus octonarius var. tenellus;Actinoptychus octonarius				Y																																							3	0	C	BLUE		OTU_000986;OTU_002990	
NBNORG0000061906	NHMSYS0000547621	Chromista		Bacillariophyceae	Coscinodiscales	Hemidiscaceae	Actinocyclus	Actinocyclus roperii	(Brébission) Grunow In Van Heurck, 1881	Species																																												0	0	F	BLACK			
NBNORG0000125479	NHMSYS0021200078	Chromista		Bacillariophyceae	Coscinodiscales	Hemidiscaceae	Actinocyclus	Actinocyclus senarius	Ehrenberg, 1838	Species	Actinoptychus senarius				Y																																							0	0	F	BLACK			
NBNORG0000115596	NHMSYS0021058186	Chromista		Bacillariophyceae	Coscinodiscales	Hemidiscaceae	Actinocyclus	Actinocyclus subtilis	(W.Gregory) Ralfs, 1861	Species					Y																																							0	0	F	BLACK			
NBNORG0000115573	NHMSYS0021058182	Chromista		Bacillariophyceae	Coscinodiscales	Heliopeltaceae	Actinoptychus	Actinoptychus splendens	(Shadbolt) Ralfs ex Pritchard, 1861	Species					Y																																							2	0	C	GREEN		OTU_002971;OTU_003076	
NBNORG0000122346	NHMSYS0021165266	Chromista		Bacillariophyceae	Cymbellales	Anomoeoneidaceae	Adlafia	Adlafia brockmannii	(Hustedt) K. Bruder & Hinz in K. Bruder & L.K. Medlin, 2008	Species			Y																																									1	0	D	GREEN		OTU_003742	
NBNORG0000106803	NHMSYS0020954837	Chromista		Bacillariophyceae	Cymbellales	Anomoeoneidaceae	Adlafia	Adlafia suchlandtii	(Hustedt) Gerd Moser, Lange-Bertalot & D. Metzeltin, 1998	Species																																												0	0	F	BLACK			
NBNORG0000125939	NHMSYS0021202280	Chromista		Bacillariophyceae			Amphipentas	Amphipentas alternans	Ehrenberg, 1843	Species	Triceratium alternans;Triceratium alternans f. alternans				Y																																							0	0	F	BLACK			
NBNORG0000064775	NHMSYS0000599878	Chromista		Bacillariophyceae	Naviculales	Amphipleuraceae	Amphipleura	Amphipleura lindheimeri	Grunow, 1862	Species																																												0	0	F	BLACK			
NBNORG0000064776	NHMSYS0000599879	Chromista		Bacillariophyceae	Naviculales	Amphipleuraceae	Amphipleura	Amphipleura pellucida	Kütz., 1844	Species																																												1	0	D	GREEN		OTU_003960	
NBNORG0000125750	NHMSYS0021200114	Chromista		Bacillariophyceae	Naviculales	Amphipleuraceae	Amphiprora	Amphiprora lepidoptera	Gregory, 1857	Species	Amphiprora lepidoptera f. lepidoptera;Plagiotropis lepidoptera				Y																																							0	0	F	BLACK			
NBNORG0000064778	NHMSYS0000599883	Chromista		Bacillariophyceae	Naviculales	Amphipleuraceae	Amphiprora	Amphiprora oestrupii	Van Heurck, 1909	Species																																												0	0	F	BLACK			
NBNORG0000122635	NHMSYS0021167594	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora abludens	Simonsen, 1960	Species																																												2	0	F	GREEN			
NBNORG0000064783	NHMSYS0000599893	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora aequalis	Krammer, 1980	Species																																												0	0	F	BLACK			
NBNORG0000122347	NHMSYS0021165271	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora affinis	Kützing, 1844	Species			Y																																									0	0	F	BLACK			
NBNORG0000122639	NHMSYS0021167600	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora aliformis	J.G.Stepanek, S. Mayama & J.P.Kociolek, 2015	Species																																												2	0	C	GREEN		OTU_000819;OTU_002823	
NBNORG0000122348	NHMSYS0021165296	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora atomoides	Levkov, 2009	Species			Y																																									0	0	F	BLACK			
NBNORG0000122349	NHMSYS0021165273	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora beaufortiana	Hustedt, 1955	Species			Y																																									1	0	F	GREEN			
NBNORG0000122350	NHMSYS0021165213	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora berolinensis	N.Abarca & R.Jahn in Zimmermann et al., 2014	Species			Y																																									1	0	F	GREEN			
NBNORG0000064784	NHMSYS0000599895	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora calumetica	(Thomas) Perag., 1897	Species																																												1	0	D	GREEN		OTU_003260	
NBNORG0000064785	NHMSYS0000599896	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora cingulata	Cleve, 1878	Species																																												0	0	F	BLACK			
NBNORG0000064786	NHMSYS0000599897	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora coffeaefomis	(C.Agardh) Kütz.	Species	Amphora coffeaeformis;Amphora coffeiformis var. angularis;Amphora coffeiformis var. borealis																																											0	0	F	BLACK			
NBNORG0000122351	NHMSYS0021165269	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora commutata	Grunow, 1880	Species			Y																																									2	0	C	GREEN		OTU_000259;OTU_002263	
NBNORG0000106816	NHMSYS0020954852	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora decussata	Grunow, 1877	Species																																												0	0	F	BLACK			
NBNORG0000064789	NHMSYS0000599901	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora delicatissima	Krasske, 1930	Species																																												0	0	F	BLACK			
NBNORG0000064790	NHMSYS0000599902	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora dusenii	Brun, 1901	Species																																												0	0	F	BLACK			
NBNORG0000064791	NHMSYS0000599903	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora elegans	H. Perag ex Cleve, 1893	Species																																												0	0	F	BLACK			
NBNORG0000064792	NHMSYS0000599904	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora elliptica	(C.Agardh) Kütz., 1844	Species																																												0	0	F	BLACK			
NBNORG0000064793	NHMSYS0000599905	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora eunotia	Cleve, 1873	Species																																												0	0	F	BLACK			
NBNORG0000064794	NHMSYS0000599906	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora exigua	Greg., 1857	Species																																												0	0	F	BLACK			
NBNORG0000064795	NHMSYS0000599907	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora eximia	J.R. Carter ex E.Y. Haw., 1974	Species																																												0	0	F	BLACK			
NBNORG0000064796	NHMSYS0000599908	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora extensa	Salah, 1955	Species																																												0	0	F	BLACK			
NBNORG0000064797	NHMSYS0000599909	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora fluminensis	Grunow, 1863	Species																																												0	0	F	BLACK			
NBNORG0000064798	NHMSYS0000599910	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora fogediana	Krammer, 1985	Species																																												0	0	F	BLACK			
NBNORG0000122352	NHMSYS0021165274	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora graeffeana	Hendey, 1973	Species			Y																																									3	0	C	GREEN		OTU_001207;OTU_003255	
NBNORG0000064799	NHMSYS0000599911	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora gregorii	Ralfs in A. Pritch., 1861	Species																																												0	0	F	BLACK			
NBNORG0000106817	NHMSYS0020954853	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora holsatica	Hulstedt, 1925	Species																																												0	0	F	BLACK			
NBNORG0000122353	NHMSYS0021165398	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora hyalina	Kützing, 1844	Species			Y																																									0	0	F	BLACK			
NBNORG0000064800	NHMSYS0000599912	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora inariensis	Krammer, 1980	Species																																												0	0	F	BLACK			
NBNORG0000123408	NHMSYS0021182342	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora indistincta	Levkov, 2009	Species				Y																																								1	0	D	GREEN		OTU_003242	
NBNORG0000122354	NHMSYS0021165399	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora laevissima	Gregory, 1857	Species			Y																																									1	0	F	GREEN			
NBNORG0000064801	NHMSYS0000599913	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora levenensis	E.Y. Haw., 1974	Species																																												0	0	F	BLACK			
NBNORG0000064802	NHMSYS0000599914	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora libyca	Ehrenb., 1840	Species	Amphora copulata																																											6	0	B	BLUE		OTU_001203	
NBNORG0000064803	NHMSYS0000599915	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora linearis	F. Meister, 1934	Species																																												0	0	F	BLACK			
NBNORG0000064804	NHMSYS0000599916	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora lineolata	Ehrenb., 1838	Species																																												1	0	F	GREEN			
NBNORG0000064805	NHMSYS0000599917	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora lyrata	Greg., 1857	Species																																												0	0	F	BLACK			
NBNORG0000064806	NHMSYS0000599918	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora macilenta	Greg., 1857	Species	Amphora macilenta var. ergadensis																																											0	0	F	BLACK			
NBNORG0000064808	NHMSYS0000599920	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora milesiana	Greg., 1857	Species																																												0	0	F	BLACK			
NBNORG0000064809	NHMSYS0000599921	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora monilifera	Greg., 1857	Species																																												0	0	F	BLACK			
NBNORG0000064810	NHMSYS0000599922	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora montana	Krasske, 1932	Species																																												0	0	F	BLACK			
NBNORG0000064811	NHMSYS0000599923	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora normanii	Rabenh., 1864	Species																																												0	0	F	BLACK			
NBNORG0000064812	NHMSYS0000599924	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora oblonga	Greg., 1857	Species																																												0	0	F	BLACK			
NBNORG0000122355	NHMSYS0021165268	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora obtusa	Gregory, 1857	Species			Y																																									1	0	D	GREEN		OTU_003412	
NBNORG0000106818	NHMSYS0020954854	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora oligotraphenta	Lange-Bertalot & Metzeltin, 1996	Species																																												0	0	F	BLACK			
NBNORG0000064813	NHMSYS0000599925	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora ovalis	Kütz., 1844	Species	Amphora ovalis var. libyca																																											9	0	C	GREEN		OTU_001230;OTU_003234;OTU_003771	
NBNORG0000064814	NHMSYS0000599927	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora pediculus	(Kütz.) Grunow in Schmid et al., 1875	Species	Amphora ovalis var. pediculus;Cymbella pediculus																																											68	3	C	GREEN		OTU_000042;OTU_001897;OTU_001898;OTU_001899;OTU_001900;OTU_002046;OTU_003901;OTU_003902;OTU_003903;OTU_003904;OTU_003955	
NBNORG0000064815	NHMSYS0000599928	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora praelata	Hendey, 1973	Species																																												0	0	F	BLACK			
NBNORG0000122356	NHMSYS0021165272	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora proteus	W.Gregory, 1857	Species			Y																																									1	0	F	GREEN			
NBNORG0000064816	NHMSYS0000599929	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora pseudohyalina	Simonsen, 1960	Species																																												0	0	F	BLACK			
NBNORG0000064817	NHMSYS0000599930	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora pulchella	H. Perag. et Perag., 1898	Species																																												0	0	F	BLACK			
NBNORG0000064818	NHMSYS0000599931	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora pusilla	Greg., 1857	Species																																												0	0	F	BLACK			
NBNORG0000064819	NHMSYS0000599932	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora pusio	Cleve, 1896	Species																																												0	0	F	BLACK			
NBNORG0000122357	NHMSYS0021165270	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora securicula	H.Peragallo & M.Peragallo, 1899	Species			Y																																									1	0	F	GREEN			
NBNORG0000122637	NHMSYS0021167606	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora semperpalorum	A.H.Wachnicka & E.E.Gaiser, 2007	Species																																												1	0	F	GREEN			
NBNORG0000064820	NHMSYS0000599933	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora spitzbergensis	VanLand., 1967	Species																																												0	0	F	BLACK			
NBNORG0000106821	NHMSYS0020954857	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora subholsatica	Krammer, 1997	Species																																												0	0	F	BLACK			
NBNORG0000122636	NHMSYS0021167612	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora sublaevis	Hustedt, 1955	Species																																												3	0	B	GREEN		OTU_001216	
NBNORG0000064821	NHMSYS0000599934	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora sulcata	Bréb., 1854	Species																																												1	0	F	GREEN			
NBNORG0000064822	NHMSYS0000599935	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora terroris	Ehrenb., 1853	Species																																												0	0	F	BLACK			
NBNORG0000064823	NHMSYS0000599936	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora thumensis	(Mayer) A. Cleve, 1932	Species																																												1	0	D	GREEN		OTU_002927	
NBNORG0000064824	NHMSYS0000599937	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora truncata	Greg., 1857	Species																																												0	0	F	BLACK			
NBNORG0000064825	NHMSYS0000599938	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora veneta	Kütz., 1844	Species	Amphora veneta var. capitata																																											0	0	F	BLACK			
NBNORG0000122638	NHMSYS0021167618	Chromista		Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora waldeniana	J.G.Stepanek & J.P.Kociolek, 2013	Species																																												1	0	F	GREEN			
NBNORG0000064845	NHMSYS0000599965	Chromista		Bacillariophyceae	Mastogloiales	Mastogloiaceae	Aneumastus	Aneumastus minor	(Hust.) Lange-Bert., 1993	Species	Aneumastus tusculus form obtusum;Aneumastus tusculus forma obtusum;Aneumastus tusculus var. obtusa;Navicula tuscula var. obtusa																																											0	0	F	BLACK			
