organism_key	taxon_version_key	kingdom	phylum_division	class	order	family	genus	taxon_name	taxon_authority	taxon_rank	synonyms	non_native_flag	terrestrial_freshwater_flag	freshwater	marine_flag	freshbase	ukceh_freshwater_list	pantheon_sqs	pantheon_conservation_status	pantheon_current_conservation_status	pantheon_designation_summary	pantheon_larval_feeding_guild	pantheon_adult_feeding_guild	pantheon_broad_biotope	pantheon_habitat	pantheon_resources	pantheon_specific_assemblage_type	pantheon_habitat_score	pantheon_associations	jncc_a: bern convention	jncc_c: birds directive	jncc_c1: convention on migratory species	jncc_c2: ospar	jncc_d: habitats directive	jncc_e: ec cites	jncc_f: global red list status	jncc_fa: red listing based on pre 1994 iucn guidelines	jncc_fb: red listing based on 1994 iucn guidelines	jncc_fc: red listing based on 2001 iucn guidelines	jncc_fd: red data categories  - birds (not based on iucn criteria)	jncc_fe: red data categories - spiders (not based on iucn criteria)	jncc_ga: rare and scarce species	jncc_gb: rare and scarce species (not based on iucn criteria)	jncc_ha: biodiversity action plan uk list of priority species	jncc_hb: biodiversity lists - england	jncc_hc: biodiversity lists - scotland	jncc_hd: biodiversity lists - wales	jncc_he: biodiversity lists - northern ireland	jncc_i: wildlife and countryside act 1981	jncc_j: the wildlife (northern ireland) order 1985	jncc_k: the conservation of habitats and species regulations 2010	jncc_l: the conservation (nature habitats, etc_) regulations (ni) 199	jncc_m: protection of badgers act	number_records	gb_records	bags_grade	species_status	bin_uris	otu_ids	other_names
NBNORG0000082056	BMSSYS0000042401	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Lecanographaceae	Alyxoria	Alyxoria mougeotii	(A. Massal.) Ertz, Frisch & G. Thor	Species	Opegrapha leightonii;Opegrapha mougeotii;Opegrapha saxatilis		Y																										RedList_GB_post2001-LC			NS-includes												0	0	F	BLACK			
NBNORG0000015772	NHMSYS0020989703	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Lecanographaceae	Alyxoria	Alyxoria ochrocheila	(Nyl.) Ertz & Tehler	Species	Opegrapha atra f. ochrocheila;Opegrapha atricolor;Opegrapha ochrocheila;Opegrapha rubescens		Y																										RedList_GB_post2001-LC															0	0	F	BLACK			
NBNORG0000015773	NHMSYS0021576503	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Lecanographaceae	Alyxoria	Alyxoria paraxanthodes	(Nyl.) Ertz & Coppins	Species	Opegrapha paraxanthodes		Y																										RedList_GB_post2001-NT			NR-includes				Scottish_Biodiversity_List								0	0	F	BLACK			
NBNORG0000015779	NHMSYS0020989704	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Lecanographaceae	Alyxoria	Alyxoria subelevata	(Nyl.) Ertz & Tehler	Species	Opegrapha subelevata		Y																										RedList_GB_post2001-EN			NR-includes		BAP-2007	England_NERC_S.41									0	0	F	BLACK			
NBNORG0000015770	NHMSYS0020989705	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Lecanographaceae	Alyxoria	Alyxoria varia	(Pers.) Ertz & Tehler	Species	Alyxoria diaphora;Alyxoria notha;Lichen diaphorus;Lichen nothus;Lichen signatus;Opegrapha chlorina;Opegrapha diaphora;Opegrapha diaphora f. herbicola;Opegrapha diaphora var. signata;Opegrapha diaphora var. tigrina;Opegrapha diaphora var. tridens;Opegrapha lichenoides;Opegrapha notha;Opegrapha pulicaris;Opegrapha rimalis;Opegrapha signata;Opegrapha signata var. tigrina;Opegrapha tridens;Opegrapha varia;Opegrapha varia f. diaphora;Opegrapha varia f. pulicaris;Opegrapha varia var. chlorina;Opegrapha varia var. lichenoides;Opegrapha varia var. notha;Opegrapha varia var. pulicaris;Opegrapha varia var. rimalis;Opegrapha vulvella		Y																										RedList_GB_post2001-LC															0	0	F	BLACK			
NBNORG0000108616	BMSSYS0000533552	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Lecanographaceae	Alyxoria	Alyxoria viridipruinosa	(Coppins & R. Yahr) Ertz	Species	Opegrapha viridipruinosa		Y																										RedList_GB_post2001-LC			NS-includes												0	0	F	BLACK			
NBNORG0000024937	NHMSYS0021576508	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Lecanographaceae	Alyxoria	Alyxoria xerica	(Torrente & Egea) Van Haluwyn & Cl. Roux	Species	Opegrapha pseudovaria;Opegrapha xerica		Y																										RedList_GB_post2001-LC			NS-includes												0	0	F	BLACK			
NBNORG0000104709	NHMSYS0020789010	Animalia	Chordata	Aves	Passeriformes	Estrildidae	Amadina	Amadina fasciata	(Gmelin, JF, 1789)	Species		Y	Y																																									0	0	F	BLACK			
NBNORG0000099572	NHMSYS0021049277	Animalia	Annelida	Polychaeta	Terebellida	Terebellidae	Amaeana	Amaeana trilobata	(Sars, 1863)	Species					Y																																							0	0	F	BLACK			
NBNORG0000029339	NBNSYS0000173697	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Amage	Amage adspersa	(Grube, 1863)	Species					Y																																							0	0	F	BLACK			
NBNORG0000032735	NBNSYS0000178993	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Amage	Amage auricula	Malmgren, 1866	Species					Y																																							0	0	F	BLACK			
NBNORG0000032736	NHMSYS0021048709	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Amage	Amage gallasii	Marion, 1875	Species					Y																																							0	0	F	BLACK			
NBNORG0000032737	NBNSYS0000178995	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Amage	Amage scotica	Clark, 1952	Species					Y																																							0	0	F	BLACK			
NBNORG0000105277	NHMSYS0020824852	Animalia	Arthropoda	Insecta	Siphonaptera	Ceratophyllidae	Amalaraeus	Amalaraeus penicilliger	(Grube, 1851)	Species	Amalaraeus penicilliger subsp. mustelae		Y																																									0	0	F	BLACK			
NBNORG0000000201	BMSSYS0000001352	Fungi	Ascomycota				Amallospora	Amallospora dacrydion	Penz.	Species			Y																																									0	0	F	BLACK			
NBNORG0000099748	NHMSYS0021051144	Animalia	Arthropoda	Maxillopoda	Calanoida	Scolecitrichidae	Amallothrix	Amallothrix arcuata	(Sars G.O., 1920)	Species					Y																																							0	0	F	BLACK			
NBNORG0000099749	NHMSYS0021051145	Animalia	Arthropoda	Maxillopoda	Calanoida	Scolecitrichidae	Amallothrix	Amallothrix curticauda	(Scott A., 1909)	Species					Y																																							0	0	F	BLACK			
NBNORG0000032739	NBNSYS0000179002	Animalia	Arthropoda	Maxillopoda	Calanoida	Scolecitrichidae	Amallothrix	Amallothrix falcifer	(Farran, 1926)	Species					Y																																							0	0	F	BLACK			
NBNORG0000099750	NHMSYS0021051146	Animalia	Arthropoda	Maxillopoda	Calanoida	Scolecitrichidae	Amallothrix	Amallothrix gracilis	(Sars G.O., 1905)	Species					Y																																							0	0	F	BLACK			
NBNORG0000099753	NHMSYS0021051147	Animalia	Arthropoda	Maxillopoda	Calanoida	Scolecitrichidae	Amallothrix	Amallothrix propinqua	(Sars G.O., 1920)	Species					Y																																							0	0	F	BLACK			
NBNORG0000100564	NHMSYS0021051148	Animalia	Arthropoda	Maxillopoda	Calanoida	Scolecitrichidae	Amallothrix	Amallothrix robusta	(Scott T., 1894)	Species	Scaphocalanus robustus				Y																																							0	0	F	BLACK			
NBNORG0000032741	NBNSYS0000179008	Animalia	Arthropoda	Maxillopoda	Calanoida	Scolecitrichidae	Amallothrix	Amallothrix valens	(Farran, 1926)	Species					Y																																							0	0	F	BLACK			
NBNORG0000032742	NBNSYS0000179009	Animalia	Arthropoda	Maxillopoda	Calanoida	Scolecitrichidae	Amallothrix	Amallothrix valida	(Farran, 1908)	Species					Y																																							0	0	F	BLACK			
NBNORG0000018392	NBNSYS0000025427	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Amalorrhynchus	Amalorrhynchus melanarius	(Stephens, 1831)	Species	Ceuthorrhynchidius melanarius;Ceuthorrhynchus melanarius		Y	Y		Y	Y	1				herbivore	herbivore	wetland	running water	flow >> slow flow																												0	0	F	BLACK			
NBNORG0000029341	NBNSYS0000173699	Animalia	Echiura	Echiuroidea	Bonelliida	Bonelliidae	Amalosoma	Amalosoma eddystonense	Stephen, 1956	Species					Y			4	NS (marine)	Nationally Scarce (marine species)	GB Rarity listing (1)																						Marine-NS											0	0	F	BLACK			
NBNORG0000018391	NBNSYS0000025426	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Amalus	Amalus scortillum	(Herbst, 1795)	Species	Amalus haemorrhous		Y					1				herbivore	herbivore	open habitats	short sward & bare ground	habitats >> soil & roots, habitats >> sward/field layer, soil humidity >> variable humidity			Polygonum aviculare																									0	0	F	BLACK			
NBNORG0000086018	NHMSYS0001689381	Animalia	Chordata	Aves	Passeriformes	Estrildidae	Amandava	Amandava amandava	(Linnaeus, 1758)	Species		Y	Y																																									0	0	F	BLACK			
NBNORG0000104763	NHMSYS0020789065	Animalia	Chordata	Aves	Passeriformes	Estrildidae	Amandava	Amandava subflava	(Vieillot, 1819)	Species		Y	Y																																									0	0	F	BLACK			
NBNORG0000117664	NHMSYS0020989708	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Caliciaceae	Amandinea	Amandinea coniops	(Wahlenb.) M. Choisy ex Scheid. & H. Mayrhofer	Species	Buellia coniops;Lecidea coniops		Y																										RedList_GB_post2001-LC			NS-includes												0	0	F	BLACK			
NBNORG0000076270	NHMSYS0020989709	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Caliciaceae	Amandinea	Amandinea pelidna	(Ach.) Fryday & Arcadia	Species	Amandinea lecideina;Buellia prospera;Buellia prospersa;Lecidea lygaea f. pelidna;Lecidea pelidna;Lecidea prospersa;Rinodina lecideina		Y																										RedList_GB_post2001-LC			NS-includes												0	0	F	BLACK			
NBNORG0000000203	BMSSYS0000001357	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Caliciaceae	Amandinea	Amandinea punctata	(Hoffm.) Coppins & Scheid.	Species	Buellia myriocarpa;Buellia myriocarpa f. depauperata;Buellia myriocarpa f. stigmatea;Buellia praecavenda;Buellia punctata;Buellia punctata f. areolata;Buellia punctata f. ecrustacea;Buellia punctata f. leprosa;Buellia punctata f. quercicola;Buellia stigmatea;Buellia stigmatea f. depauperata;Karschia thallophila;Lecidea myriocarpa;Lecidea myriocarpa f. quercicola;Lecidea pinicola;Lecidea praecavenda;Lecidea punctata;Lecidea punctata var. stigmatea;Lecidella thallophila;Patellaria myriocarpa		Y																										RedList_GB_post2001-LC															0	0	F	BLACK			
NBNORG0000118431	BMSSYS0000042402	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita alba	Pers.	Species			Y																																									0	0	F	BLACK			
NBNORG0000133370	NHMSYS0021552624	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita alseides	Hanss	Species			Y																																									0	0	F	BLACK			
NBNORG0000000204	BMSSYS0000001361	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita argentea	Huijsman	Species	Amanita fulva var. argentea;Amanita mairei;Amanita mairei var. argentea		Y																																									0	0	F	BLACK			
NBNORG0000097853	NHMSYS0020534980	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita aurantiaca	Pers.	Species			Y																																									0	0	F	BLACK			
NBNORG0000097854	NHMSYS0020534981	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita badia	(Schaeff.) Bon & Contu	Species	Agaricus badius		Y																																									0	0	F	BLACK			
NBNORG0000076272	NHMSYS0001474413	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita battarrae	(Boud.) Bon	Species	Amanita battarae;Amanita umbrinolutea var. flaccida;Amanitopsis battarrae;Amanitopsis vaginata var. battarae		Y																																									0	0	F	BLACK			
NBNORG0000118432	BMSSYS0000042404	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita betulae	Neville & Poumarat	Species			Y																																									0	0	F	BLACK			
NBNORG0000076273	NHMSYS0001474416	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita ceciliae	(Berk. & Broome) Bas	Species	Agaricus ceciliae;Amanita inaurata;Amanita strangulata;Amanitopsis inaurata		Y																																									0	0	F	BLACK			
NBNORG0000000211	BMSSYS0000042416	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita cheelii	P.M. Kirk	Species	Amanita punctata;Amanitopsis punctata		Y																																									0	0	F	BLACK			
NBNORG0000105115	NHMSYS0020819953	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita citrina	Pers.	Species	Amanita citrina var. alba;Amanita citrina var. citrina		Y																																									0	0	F	BLACK			
NBNORG0000076281	BMSSYS0000042418	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita contui	Bon & Courtec.	Species	Amanita flavescens;Amanita vaginata var. flavescens;Amanitopsis vaginata var. flavescens		Y																																									0	0	F	BLACK			
NBNORG0000118437	BMSSYS0000042419	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita coryli	Neville & Poumarat	Species			Y																																									0	0	F	BLACK			
NBNORG0000076276	NHMSYS0001474433	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita crocea	(Quél.) Singer	Species	Amanita vaginata var. crocea;Amanitopsis crocea		Y																																									0	0	F	BLACK			
NBNORG0000118438	BMSSYS0000042420	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita dryophila	Consiglio & Contu	Species			Y																																									0	0	F	BLACK			
NBNORG0000123120	BMSSYS0000533554	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita dunensis	Bon & Andary	Species			Y																																									0	0	F	BLACK			
NBNORG0000076277	NHMSYS0001474434	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita echinocephala	(Vittad.) Quél.	Species	Amanita echinocephala var. echinocephala;Amanita echinocephala var. subbeillei		Y																																									0	0	F	BLACK			
NBNORG0000076278	NHMSYS0001474435	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita eliae	Quél.	Species			Y																																									0	0	F	BLACK			
NBNORG0000016808	BMSSYS0000042423	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita excelsa	(Fr.) Bertill.	Species	Amanita excelsa var. excelsa;Amanita excelsa var. spissa		Y																																									0	0	F	BLACK			
NBNORG0000026709	NBNSYS0000141541	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita franchetii	(Boud.) Fayod	Species	Amanita aspera;Amanita aspera var. franchetii		Y																																									0	0	F	BLACK			
NBNORG0000028371	NBNSYS0000162264	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita friabilis	(P. Karst.) Bas	Species	Amanitopsis friabilis;Amanitopsis vaginata var. friabilis		Y																															BAP-2007	England_NERC_S.41		Env (Wales) Act S7							0	0	F	BLACK			
NBNORG0000076282	NHMSYS0001474441	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita fulva	Fr.	Species	Agaricus fulvus;Amanitopsis fulva;Amanitopsis vaginata var. fulva		Y																																									0	0	F	BLACK			
NBNORG0000134321	NHMSYS0021623204	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita fulvoides	Neville & Poumarat	Species			Y																																									0	0	F	BLACK			
NBNORG0000124645	BMSSYS0000598062	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita gracilior	Bas & Honrubia	Species			Y																																									0	0	F	BLACK			
NBNORG0000097856	NHMSYS0020534983	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita grisea	Massee & Rodway	Species			Y																																									0	0	F	BLACK			
NBNORG0000136390	NHMSYS0021832546	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita griseofulva	Hanss, P.-A. Moreau, Dima & D. Varga	Species			Y																																									0	0	F	BLACK			
NBNORG0000133948	NHMSYS0021583935	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita groenlandica	Bas ex Knudsen & T. Borgen	Species			Y																																									0	0	F	BLACK			
NBNORG0000118443	BMSSYS0000042426	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita helianthemicola	Zotti, Vizzini & M. Traverso	Species			Y																																									0	0	F	BLACK			
NBNORG0000133371	NHMSYS0021552629	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita huijsmanii	F. Massart & Rouzeau	Species			Y																																									0	0	F	BLACK			
NBNORG0000000206	BMSSYS0000001368	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita inopinata	D.A. Reid & Bas	Species	Aspidella inopinata;Saproamanita inopinata	Y	Y																																									0	0	F	BLACK			
NBNORG0000076283	NHMSYS0001474446	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita junquillea	Quél.	Species	Agaricus adnatus;Agaricus junquilleus;Amanita adnata;Amanita gemmata var. exannulata;Amanita junquillea var. exannulata;Amanitopsis adnata		Y																																									0	0	F	BLACK			
NBNORG0000076285	NHMSYS0001474449	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita lividopallescens	(Gillet) Bigeard & H. Guill.	Species	Amanita vaginata var. lividopallescens;Amanitopsis lividopallescens		Y																																									0	0	F	BLACK			
NBNORG0000000207	BMSSYS0000001369	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita lutea	G.H. Otth	Species			Y																																									0	0	F	BLACK			
NBNORG0000000208	BMSSYS0000001370	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita magnifica	(Fr.) Gillet	Species	Agaricus magnificus;Amanita rubescens var. magnifica		Y																																									0	0	F	BLACK			
NBNORG0000000209	BMSSYS0000001371	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita mairei	Foley	Species			Y																																									0	0	F	BLACK			
NBNORG0000076286	BMSSYS0000042430	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita muscaria	(L.) Lam.	Species	Agaricus gemmatus;Amanita gemmata;Amanita muscaria var. aureola;Amanita muscaria var. formosa;Amanita muscaria var. lutea;Amanita muscaria var. muscaria;Amanitopsis gemmata		Y																																									0	0	F	BLACK			
NBNORG0000000210	BMSSYS0000001378	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita nauseosa	(Wakef.) D.A. Reid	Species	Aspidella nauseosa;Lepiota nauseosa;Saproamanita nauseosa	Y	Y																																									0	0	F	BLACK			
NBNORG0000076290	NHMSYS0001474464	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita nitida	Fr.	Species	Agaricus nitidus		Y																																									0	0	F	BLACK			
NBNORG0000076291	NHMSYS0001474465	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita nivalis	Grev.	Species	Agaricus vaginatus var. nivalis;Amanita vaginata var. nivalis;Amanitopsis nivalis		Y																																	Scottish_Biodiversity_List								0	0	F	BLACK			
NBNORG0000006669	BMSSYS0000037425	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita olivaceogrisea	Kalamees	Species			Y																																									0	0	F	BLACK			
NBNORG0000136365	NHMSYS0021821061	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita opaca	Hanss, Dima, Bidaud & D. Varga	Species			Y																																									0	0	F	BLACK			
NBNORG0000076292	NHMSYS0001474466	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita ovoidea	(Bull.) Link	Species	Agaricus ovoideus		Y																																									0	0	F	BLACK			
NBNORG0000076293	NHMSYS0001474467	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita pachyvolvata	(Bon) Krieglst.	Species	Amanitopsis pachyvolvata		Y																																									0	0	F	BLACK			
NBNORG0000076294	NHMSYS0001474468	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita pantherina		Species	Agaricus pantherinus;Amanita pantherina f. robusta		Y																																									0	0	F	BLACK			
NBNORG0000076295	NHMSYS0001474469	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita phalloides	(Vaill. ex Fr.) Link	Species	Agaricus phalloides;Amanita phalloides var. alba;Amanita phalloides var. umbrina;Amanita viridis;Fungus phalloides		Y																																									0	0	F	BLACK			
